ticker;name;isin;country;currency;gics_sector_name;industry_group;region_en;Weight in MSCI World;Annualized return 20Y;Annualized return 10Y;Annualized return 5Y;Annualized return 1Y;Volatility 20Y;Volatility 10Y;Volatility 5Y;Volatility 1Y;Sharpe 20Y;Sharpe 10Y;Sharpe 5Y;Sharpe 1Y;VaR 99% 20Y;VaR 99% 10Y;VaR 99% 5Y;VaR 99% 1Y;VaR 95% 20Y;VaR 95% 10Y;VaR 95% 5Y;VaR 95% 1Y;CVaR 95% 20Y;CVaR 95% 10Y;CVaR 95% 5Y;CVaR 95% 1Y;Max drawdown 20Y;Max drawdown 10Y;Max drawdown 5Y;Max drawdown 1Y;ROA;ROE;ROIC;Net margin;Gross margin;Dividend payout ratio;Dividend yield;FCF yield;Debt assets;Quick ratio;Current ratio;PE ratio;PB ratio;PS ratio;PCF ratio;ITR;S1_ITR;S2_ITR;S3_ITR;CBN_LCT_SCORE;IVA_COMPANY_RATING;E_SCORE;S_SCORE;G_SCORE;E_CONTROVERSY;S_CONTROVERSY;G_CONTROVERSY;SDG_01_NET_ALIGNMENT_SCORE;SDG_02_NET_ALIGNMENT_SCORE;SDG_03_NET_ALIGNMENT_SCORE;SDG_04_NET_ALIGNMENT_SCORE;SDG_05_NET_ALIGNMENT_SCORE;SDG_06_NET_ALIGNMENT_SCORE;SDG_07_NET_ALIGNMENT_SCORE;SDG_08_NET_ALIGNMENT_SCORE;SDG_09_NET_ALIGNMENT_SCORE;SDG_10_NET_ALIGNMENT_SCORE;SDG_11_NET_ALIGNMENT_SCORE;SDG_12_NET_ALIGNMENT_SCORE;SDG_13_NET_ALIGNMENT_SCORE;SDG_14_NET_ALIGNMENT_SCORE;SDG_15_NET_ALIGNMENT_SCORE;SDG_16_NET_ALIGNMENT_SCORE;SDG_17_NET_ALIGNMENT_SCORE;EST_EU_TAXONOMY_MAX_REV;EU_TAXONOMY_ELIGIBLE_MAX_REV;CWEAP_TIE;TOB_PRODUCER;REP_EU_TAXONOMY_CAPEX_ELIGIBLE;REP_EU_TAXONOMY_OPEX_ELIGIBLE;CT_TOTAL_MAX_REV;SCOPE_1;SCOPE_2;SCOPE_3;FOOTPRINT_SCOPE_1;FOOTPRINT_SCOPE_2;FOOTPRINT_SCOPE_3;INTENSITY_SCOPE_1;INTENSITY_SCOPE_2;INTENSITY_SCOPE_3;EV;SALES
6954 JP Equity;FANUC Corp;JP3802400006;JAPAN;JPY;Industrials;Machinery-Diversified;Japan;0.00035913;0.06586585;0.014403028;-0.033791632;-0.021801316;0.337476932;0.308075729;0.314997616;0.323716016;0.195171414;0.046751581;-0.107275834;-0.067347042;-0.055104242;-0.049834068;-0.056868835;-0.050727056;-0.031626033;-0.029567968;-0.031483503;-0.031754661;-0.047281102;-0.043963802;-0.046083587;-0.044683751;-0.55997576;-0.55997576;-0.470298239;-0.178355312;7.268407782;8.275831715;8.236977068;21.320426;39.69418548;60.00458978;2.10955;0.699139;0.409464464;4.728758149;6.908376192;28.4443;2.32505;5.02448;23.1366;1.7;1.6;3.9;1.7;5.75;AAA;6.7;7;7.6;10;10;10;0.5;0;0;0.5;1.5;0;2;2;4.5;2;0;2;0.5;0;0;1.5;1;14.11;100;;0;;;14.11;58001;118969;5707176.82;11.7975245;24.19854299;1160.851681;12.03500822;24.68565874;1184.219581;20848.63403;4819.356909
CPNG US Equity;Coupang Inc;US22266T1097;UNITED STATES;USD;Consumer Discretionary;Internet;North America;0.00035896;-0.031939903;-0.062776691;-0.121126344;0.433148918;0.54380647;0.54380647;0.54380647;0.358135025;-0.058733952;-0.115439396;-0.222737961;1.209457013;-0.088951209;-0.088951209;-0.088951209;-0.06466098;-0.051719783;-0.051719783;-0.051719783;-0.029952214;-0.077603856;-0.077603856;-0.077603856;-0.051224107;-0.790589414;-0.790589414;-0.790589414;-0.170233249;7.382250683;28.94324693;17.01887898;3.56845898;27.78547672;0;0;2.02658;24.60531147;0.859010385;1.125473427;43.2142;10.5256;1.55564;24.9406;2.1;1.3;3.2;2.2;6.35;;;;;10;1;3;;;;;;;;;;;;;;;;;;0;0;;0;;;0;27312;79498;3613404.2;2.785365571;8.107461634;368.5065778;0.979636193;2.851461558;129.6068224;41581.89841;27879.7376
8002 JP Equity;Marubeni Corp;JP3877600001;JAPAN;JPY;Industrials;Distribution/Wholesale;Japan;0.0003589;0.135456117;0.15812102;0.224375383;0.054728571;0.336630211;0.292003189;0.324800769;0.34361869;0.402388474;0.541504428;0.690809274;0.159271228;-0.057876745;-0.047584026;-0.051991639;-0.055989162;-0.031562731;-0.025844156;-0.030046868;-0.026442539;-0.04855688;-0.041376905;-0.046116011;-0.052301125;-0.697195607;-0.487882125;-0.412700057;-0.321783351;5.442475172;13.80606099;8.755154423;5.1917947;14.28562888;32.26115717;3.78205;4.17493;30.71707338;1.053742093;1.43374133;8.53007;1.14499;0.525243;8.15915;3.9;1.3;1.4;4.6;5.18;AAA;6.5;8.6;5.7;10;2;10;3;2.5;0.5;0;1;0;-3;2;0;2.5;0.5;-3.5;-3;1;-1;0;2;0;26.15;;0;;;4.47;948825;254928;51528201;106.0725715;28.49932128;5760.52358;20.89793434;5.614806319;1134.912087;37932.89893;45402.81276
4901 JP Equity;FUJIFILM Holdings Corp;JP3814000000;JAPAN;JPY;Information Technology;Office/Business Equip;Japan;0.00035863;0.056686226;0.11018738;0.096258908;0.129042927;0.296493684;0.268521611;0.28727718;0.323132874;0.191188646;0.410348276;0.335073283;0.399349424;-0.049865415;-0.043319021;-0.043468734;-0.054343502;-0.027808496;-0.024442215;-0.025081114;-0.02938317;-0.04226289;-0.037421897;-0.038293807;-0.045817311;-0.616754202;-0.425518452;-0.425518452;-0.231535474;5.096144609;7.829854384;7.019204397;6.462165713;40.88835026;28.43942628;1.53651;-1.23137;14.60423012;0.846717358;1.352035261;18.509;1.40749;1.43926;9.50478;2.3;3.9;1.7;2.3;5.59;AA;3.6;5.1;6.8;10;5;10;1;0;0;0.5;1;1;0;2.5;-0.5;2.5;0;0.5;0.5;0;-0.5;1.5;3;0;99.99;;0;;;0;533000;390000;14031477.8;73.96019637;54.11721686;1947.037249;28.10539552;20.56492355;739.8878673;30560.62036;18964.33017
HSY US Equity;Hershey Co;US4278661081;UNITED STATES;USD;Consumer Staples;Food;North America;0.00035828;0.088006649;0.082240404;0.059780544;-0.011454222;0.22672789;0.232473813;0.250233478;0.252996449;0.388159785;0.353762014;0.238899064;-0.04527424;-0.03761642;-0.037064758;-0.040634708;-0.03434816;-0.020603228;-0.020223959;-0.021291369;-0.024176641;-0.031699592;-0.032229751;-0.035309898;-0.032484676;-0.59765132;-0.351678427;-0.351678427;-0.168239422;14.44544651;43.4057227;22.10737011;14.93897561;40.23124398;61.07380231;2.74204;1.53244;44.71944101;0.536314777;0.846672741;22.2732;9.30461;3.57806;16.7223;2.1;1.4;3.9;2.1;5.77;A;3.5;5.3;5.3;10;2;10;1;1;0;0;2.5;2;1;2;0.5;2.5;0;1.5;1.5;-0.5;0;1;2;0;0;;0;;;0;178001;224083;7264041;17.64595084;22.21424375;720.1134285;16.79620041;21.14450467;685.4359717;42777.00648;10597.69446
TROW US Equity;T Rowe Price Group Inc;US74144T1088;UNITED STATES;USD;Financials;Diversified Finan Serv;North America;0.00035813;0.101402094;0.070196258;0.029868951;0.159174921;0.339876484;0.291601497;0.338283574;0.227793999;0.298349838;0.240726673;0.088295601;0.698766964;-0.060385769;-0.047460821;-0.057355254;-0.032283691;-0.030745682;-0.027354841;-0.031094641;-0.021212188;-0.049515319;-0.041847849;-0.048532082;-0.03085675;-0.627647793;-0.537009207;-0.537009207;-0.182021788;15.54981019;20.78354335;20.00009795;32.90210573;81.35640681;54.09430367;4.53502;4.57692;2.657249798;;;11.9281;2.36095;3.51168;9.21467;2.1;1.3;1.5;2.1;6.54;AA;10;4.7;7.2;10;5;5;0.5;0;0;0.5;2.5;0;2;2;1.5;2;0;1;2;0;0;1.5;3;0;0;;0;;;0;941;19210;924899.85;0.184211759;3.760582248;181.0599665;0.14096467;2.877716598;138.5528189;21662.33589;6675.43149
TYL US Equity;Tyler Technologies Inc;US9022521051;UNITED STATES;USD;Information Technology;Software;North America;0.00035801;0.24774344;0.1953395;0.154095023;0.455224169;0.300647726;0.286755872;0.306437252;0.226307742;0.82403231;0.681204881;0.502859955;2.011527154;-0.048378248;-0.046242106;-0.048729922;-0.028947328;-0.027809461;-0.027809461;-0.029374696;-0.017852625;-0.042115595;-0.040957678;-0.042689622;-0.025049264;-0.422135725;-0.422135725;-0.422135725;-0.083706111;4.914045006;7.725503565;6.306825622;11.39330008;40.7546278;;0;2.04873;12.84555133;1.212335129;1.212335129;106.822;7.62572;12.2762;46.6035;1.6;1.3;2.1;1.7;6.53;A;4.8;4.5;6.7;10;5;10;1;0;0;0.5;2.5;0.5;1;2;0.5;1;0;1.5;2;0;0;1.5;1;0;100;;0;;;0;2090;7230;223571.61;0.358395924;1.239809822;38.33835103;1.041479486;3.602821381;111.4092084;24729.55134;2006.760601
PUB FP Equity;Publicis Groupe SA;FR0000130577;FRANCE;EUR;Communication Services;Advertising;Europe;0.00035525;0.099206033;0.086828764;0.242597223;0.256876473;0.266960477;0.281645909;0.314294023;0.199132643;0.371613186;0.308290521;0.77187985;1.289976715;-0.046258643;-0.052136146;-0.058013799;-0.030679725;-0.025484254;-0.025216416;-0.029205144;-0.017421255;-0.038962073;-0.042643263;-0.047480772;-0.027619144;-0.683097583;-0.683097583;-0.496774194;-0.151089576;4.200063202;15.30569514;10.4604157;10.10457516;14.09150327;64.96732526;4.04762;2.75292;15.01753995;0.871425282;0.89362192;17.0378;2.51548;1.64027;15.3122;1.4;1.3;1.3;1.4;6.44;A;10;4;7;10;6;10;1.5;0;0;0;2.5;0;2;2;1.5;2.5;0;1;1.5;0;0;1.5;3;0;0;;0;66.5;0;0;6164;33462;3093371.68;0.952456318;5.170521301;477.9853017;0.401642015;2.180360983;201.5619782;27444.2;15347
CVE CN Equity;Cenovus Energy Inc;CA15135U1093;CANADA;CAD;Energy;Oil&Gas;North America;0.00035355;0.00369627;0.000135457;0.11432402;-0.005494669;0.443797391;0.503362131;0.575087496;0.281283407;0.008328733;0.000269105;0.198794132;-0.019534281;-0.066399822;-0.075109721;-0.079525919;-0.054096352;-0.039867257;-0.044704553;-0.047644206;-0.030871937;-0.06076706;-0.06819264;-0.079567417;-0.044980719;-0.94332475;-0.912943379;-0.844788461;-0.303796329;6.853822395;12.80369831;9.659626687;5.75478981;8.070741806;32.21584617;2.82935;9.53542;18.17849305;0.952530158;1.594234686;11.3863;1.42345;0.757174;4.15171;9;10;7.6;8.7;1.52;A;4.5;6.5;6.7;10;5;10;1.5;0;0;0;2.5;1;-10;2;1.5;2;0;-10;-10;0;-1;1;4;0;53.98;;0;;;0;17753840.91;695261.06;220016416.6;2264.248649;88.67061069;28059.94919;474.9677185;18.6002883;5886.089435;33250.73265;37379.0475
AWK US Equity;American Water Works Co Inc;US0304201033;UNITED STATES;USD;Utilities;Water;North America;0.00035329;0.129577546;0.11881306;0.031674475;0.024997367;0.234772355;0.232730416;0.272467209;0.191588633;0.551928468;0.510517971;0.116250595;0.130474166;-0.040252156;-0.039409873;-0.042846174;-0.035843021;-0.020639288;-0.021311256;-0.023902092;-0.019586647;-0.033257689;-0.033154165;-0.03866598;-0.026709699;-0.334824998;-0.334824998;-0.334824998;-0.119604293;3.191144007;9.70432894;4.401755329;26.45502646;47.39229025;59.56159492;2.05313;-5.29863;42.2459893;0.530956848;0.580206379;29.0101;2.75056;6.31601;14.7526;1.9;1.3;8.8;3.3;6.07;A;5.2;4.2;7.9;10;10;10;1;0;0;0.5;2.5;3.5;1;2.5;0.5;2;0;4;2;1.5;0;1;1;11.43;100;;0;;;11.43;69721;487770;1057785.34;7.339877718;51.34998285;111.3583432;15.98724707;111.8472125;242.5535432;40281.70042;4361.0385
VTR US Equity;Ventas Inc;US92276F1003;UNITED STATES;USD;Real Estate;REITS;North America;0.00035303;0.077036263;0.014159516;0.04860352;0.281122694;0.364438049;0.355274755;0.435256094;0.197002608;0.2113837;0.039855116;0.11166649;1.426999858;-0.059194882;-0.05111441;-0.06618694;-0.029629858;-0.030134168;-0.0287751;-0.031716365;-0.019058945;-0.052714349;-0.050518984;-0.060818263;-0.026084971;-0.774713963;-0.774713963;-0.732396892;-0.155840034;-0.264344981;-0.679390905;-0.282580194;1.556480347;18.95843697;;2.8068;0.787521;55.06607459;;;;2.75513;5.60248;21.7359;1.6;2.6;10;1.5;6.07;BBB;5.8;3;6.4;10;10;10;3.5;0;0;0;2.5;-0.5;1;2;0.5;2;3.5;1.5;1;0;0;0.5;3;6.8;100;;0;;;6.8;132155;316687;1261213.88;14.47190292;34.67945608;138.1117992;28.49478369;68.2829069;271.9383806;38724.95939;4637.866406
VLTO US Equity;Veralto Corp;US92338C1036;UNITED STATES;USD;Industrials;Environmental Control;North America;0.00035247;0.012488027;0.025097313;0.050602242;0.314554513;0.241763833;0.241763833;0.241763833;0.194242639;0.051653828;0.10380921;0.209304434;1.619389618;-0.041473688;-0.041473688;-0.041473688;-0.032544351;-0.021698995;-0.021698995;-0.021698995;-0.016892941;-0.037369142;-0.037369142;-0.037369142;-0.026693721;-0.216054481;-0.216054481;-0.216054481;-0.103084808;14.11187954;53.87700535;19.57498482;16.66666667;59.5890411;11.10596946;0.326383;2.65095;42.13635638;1.86867863;2.134584013;34.0275;13.954;5.36896;32.3271;2.6;2.2;2.1;2.7;6.19;AAA;5.3;6.9;7.8;10;10;10;1;0;0.5;0;2.5;2.5;0.5;1.5;1;2.5;0.5;3;0.5;0.5;0;1;3;14.37;100;;0;;;14.37;36237;23968;2105190.23;5.494896441;3.634453125;319.2262688;7.30457672;4.831418021;424.3597303;27965.7027;4960.8624
6146 JP Equity;Disco Corp;JP3548600000;JAPAN;JPY;Information Technology;Hand/Machine Tools;Japan;0.00035243;0.187291377;0.304768229;0.330157064;0.166847007;0.401514471;0.392776246;0.416797827;0.557194534;0.466462333;0.775933454;0.792127602;0.299441212;-0.061882287;-0.059413797;-0.063020105;-0.087792684;-0.038562025;-0.037951809;-0.040415308;-0.051666817;-0.053641818;-0.052615561;-0.056326528;-0.076129133;-0.773052892;-0.531704481;-0.469274204;-0.469274204;19.38516898;26.35730369;26.35730369;29.12329292;69.56515706;36.65446538;0.946919;0.807033;;1.890199472;2.73777211;38.7092;9.31288;11.3168;63.7761;1.3;1.3;2.5;1.3;6.08;AA;3.1;7.5;6.9;10;10;10;0.5;0;0;0;2;1.5;2;1.5;2;1.5;0;2;2;0;-0.5;1.5;0;0;100;;0;;;0.43;6369;46090;682886.61;1.14660583;8.297544778;122.9395145;2.87732517;20.82209407;308.5079026;23555.38005;2213.514157
ALL AU Equity;Aristocrat Leisure Ltd;AU000000ALL7;AUSTRALIA;AUD;Consumer Discretionary;Entertainment;Asia-Pacific;0.00035241;0.118594999;0.255720314;0.146321907;0.609365553;0.357737583;0.316291556;0.347917509;0.248504345;0.33151395;0.808495547;0.420564941;2.452132387;-0.053943503;-0.049776506;-0.053540141;-0.038130607;-0.031930436;-0.028592556;-0.030241072;-0.019716421;-0.04900207;-0.043483562;-0.050068871;-0.03375711;-0.853018406;-0.637900306;-0.637900306;-0.157118497;12.28133819;20.04305705;14.66281928;19.73771882;56.73420558;38.08779726;1.33106;2.41545;23.36801444;1.361297681;1.537320999;28.6147;5.8569;5.6799;21.2485;2.1;1.3;1.4;2.2;6.23;AA;9.1;6.4;7.1;10;10;10;0.5;0;0;0.5;2.5;0;0.5;2;0.5;1.5;0;0;1.5;0;0;1.5;1;0;57.9;;0;;;0;20477.02;9392.89;1134132.29;3.728719071;1.710378174;206.5173887;5.188033118;2.379771295;287.3423907;23288.42418;3946.97172
STLAM IM Equity;Stellantis NV;NL00150001Q9;NETHERLANDS;EUR;Consumer Discretionary;Auto Manufacturers;Europe;0.00035168;0.127264303;0.112414635;0.04933346;-0.367222378;0.410274053;0.378857149;0.371159968;0.331286848;0.310193398;0.296720375;0.132916973;-1.108472553;-0.066417848;-0.065328857;-0.068470425;-0.073268851;-0.040583474;-0.03555554;-0.035622095;-0.033450454;-0.05813547;-0.056327252;-0.056585563;-0.058846473;-0.85448076;-0.673028844;-0.56528899;-0.546000745;6.558986235;16.78511468;13.29793086;6.615147559;17.87760095;25.9461993;7.32861;-3.7933;15.5515598;0.85232373;1.143898811;4.2308;0.664814;0.317048;3.99554;1.6;1.8;4.9;1.6;5.27;BB;5.9;2.9;4.2;2;2;10;-0.5;0;0;0;2.5;2;1;1;1;2.5;0;4.5;1.5;-0.5;-1;0.5;2;27.17;99.99;;0;99.8;99.4;27.17;1408882;1997962;457630000;121.9188295;172.8953797;39601.41014;7.996242757;11.33962189;2597.322255;49004.6;176193
BRO US Equity;Brown & Brown Inc;US1152361010;UNITED STATES;USD;Financials;Insurance;North America;0.00035122;0.140039971;0.222884487;0.228797563;0.518310988;0.245033934;0.228564221;0.266314437;0.185097799;0.57151256;0.97515038;0.859125649;2.800200704;-0.0440454;-0.041260223;-0.047427253;-0.026683059;-0.021844689;-0.021119115;-0.023602376;-0.018072196;-0.035774707;-0.033272857;-0.039749469;-0.023782553;-0.62885921;-0.343691216;-0.343691216;-0.098454502;6.59324616;17.81234191;11.20846867;22.34628458;95.33582892;14.16314858;0.50193;2.98344;21.78601997;;;28.2174;4.58379;6.32985;26.3076;1.7;1.3;2.4;1.8;6.48;BBB;5.4;4;6.6;10;10;10;0.5;0;0;0;1.5;0;0;1.5;0.5;1.5;0;0;0.5;0;0;0.5;1;0;0;;0;;;0;4805.73;25872.21;553336.93;0.690762281;3.718799599;79.5351133;1.070390867;5.762574528;123.2459577;29502.83596;4489.69638
4578 JP Equity;Otsuka Holdings Co Ltd;JP3188220002;JAPAN;JPY;Health Care;Pharmaceuticals;Japan;0.00035056;0.067200038;0.099208698;0.081374043;0.553474766;0.252467987;0.262445252;0.24551607;0.253498845;0.266172512;0.378016738;0.331440802;2.183342364;-0.041012254;-0.042018466;-0.039337745;-0.031821674;-0.023963351;-0.024875142;-0.024259658;-0.022703355;-0.034720115;-0.035449659;-0.032395178;-0.030823716;-0.390326981;-0.390326981;-0.35218872;-0.106990303;4.320980352;6.073633718;5.758060049;13.50342754;73.18987806;42.94026294;1.4846;4.933;9.422040926;1.533380989;1.920753868;28.9238;1.7416;1.93083;11.5381;1.7;1.3;1.9;1.7;6.21;A;3.7;4.3;5.2;10;5;6;3;0.5;3.5;0.5;2.5;1;1;1.5;0.5;2.5;0;0.5;0.5;0;-0.5;1.5;3;0;0;;0;;;0;406116.37;470654.19;3438305.94;65.98291659;76.4685653;558.6316406;29.12961921;33.75874096;246.6203043;26100.69067;13941.69855
LPLA US Equity;LPL Financial Holdings Inc;US50212V1008;UNITED STATES;USD;Financials;Diversified Finan Serv;North America;0.00034984;0.149508277;0.24744457;0.307127485;0.518451835;0.361816956;0.39801833;0.424412788;0.328936889;0.413215232;0.621691394;0.723652759;1.576143791;-0.065126162;-0.070864411;-0.077611587;-0.066850542;-0.032081501;-0.033886714;-0.034391199;-0.026455739;-0.052821595;-0.057635223;-0.062889213;-0.045889109;-0.666610376;-0.666610376;-0.608543495;-0.346996426;9.383661661;41.35548755;15.59022213;8.73020952;33.71911031;9.027307606;0.515841;0.358397;39.19286544;;;17.5002;6.27878;1.52315;26.7554;3;1.3;1.3;3;6.54;A;9.7;3.4;6.7;10;3;6;1;0;0;0.5;2.5;0.5;2;2.5;1;1;0;1.5;2;0;0;0.5;1;0;0;;0;;;0;893;4110;6165;0.203583876;0.936987379;1.405481068;0.080277821;0.369475749;0.554213624;18601.20561;11123.86945
UCB BB Equity;UCB SA;BE0003739530;BELGIUM;EUR;Health Care;Pharmaceuticals;Europe;0.0003498;0.097487284;0.127515304;0.228765503;1.413439576;0.274076111;0.264704069;0.280778951;0.247605754;0.355694204;0.481727784;0.814753037;5.708427816;-0.043847636;-0.043266852;-0.04517332;-0.032165717;-0.024509167;-0.02389924;-0.023967369;-0.020649756;-0.038289977;-0.037820796;-0.0391805;-0.029669963;-0.671318741;-0.421365517;-0.421365517;-0.109214092;1.547837864;2.667407613;2.033898305;7.452525976;65.71121462;52.54153099;1.20659;0.876235;19.43822381;0.780557541;1.18656183;109.731;2.93914;4.95921;37.3069;1.3;1.3;1.3;1.3;6.37;AA;5.2;4.2;7.1;10;1;10;-0.5;0;-1;0;2.5;1.5;1;1.5;-2;2.5;0;2;2;0;0;1;2;0;0;;0;85;22;0;20547;1619;1159716.31;2.937966871;0.231496976;165.8250887;3.767326733;0.296846351;212.6359204;29657.5;5454
NVR US Equity;NVR Inc;US62944T1051;UNITED STATES;USD;Consumer Discretionary;Home Builders;North America;0.00034923;0.138168543;0.218623017;0.1794079;0.238345713;0.340799108;0.307272045;0.354946899;0.22252524;0.40542519;0.711496605;0.505449971;1.07109518;-0.057228506;-0.045216546;-0.04741808;-0.029403311;-0.031417165;-0.02774957;-0.030896572;-0.020295867;-0.047235696;-0.041890026;-0.047905821;-0.028798056;-0.672594534;-0.458315679;-0.458315679;-0.143966591;25.42017673;38.71633622;31.20575161;15.86217165;24.21860914;0;0;3.73564;15.64115491;2.166422092;4.044318719;20.0579;6.79525;3.25748;26.1201;3;1.3;1.6;3.3;5.91;A;4.1;5.8;6;10;8;10;1.5;0;0;0;0.5;0;0;1;0;0;0.5;0.5;0;0;0;0.5;1;0;97.86;;0;;;0.59;30028.43;16733.98;4595778.39;4.290665116;2.39106421;656.6758908;3.137242607;1.748295034;480.147373;29678.43658;9571.599573
ADM US Equity;Archer-Daniels-Midland Co;US0394831020;UNITED STATES;USD;Consumer Staples;Agriculture;North America;0.00034916;0.072113777;0.032568021;0.05218813;-0.229801008;0.302980975;0.270020797;0.301674236;0.331498068;0.238014208;0.120613009;0.172994984;-0.693219751;-0.056046249;-0.054283497;-0.058407435;-0.042835531;-0.026923374;-0.024982703;-0.026983877;-0.022714614;-0.04568224;-0.041851959;-0.047361635;-0.049826713;-0.675583978;-0.511060781;-0.511060781;-0.29250453;3.351601238;7.618321258;5.541942146;0.090252708;7.109907742;55.62845895;3.26414;8.81667;21.74179582;0.835657528;1.401147187;17.0423;1.29952;0.331637;5.72849;3.6;10;10;3.2;5.89;AA;6.5;4.9;5.1;2;5;4;0.5;0.5;-0.5;0;2.5;2;2.5;2;2.5;2.5;0;2.5;1.5;0;-0.5;0;3;0;0;;0;;;3.26;12600000;1990000;61848479.13;1532.397405;242.0214949;7521.940389;149.9302193;23.67945526;735.9488918;34868.41046;84039.0954
ERICA SS Equity;Telefonaktiebolaget LM Ericsso;SE0000108649;SWEDEN;SEK;Information Technology;Telecommunications;Europe;0.00034781;0.007140477;0.011361338;0.025472039;0.433615481;0.341334281;0.324488003;0.32893014;0.260378917;0.020919307;0.035013122;0.077439053;1.66532485;-0.059782559;-0.050887926;-0.054202995;-0.036082687;-0.031431537;-0.030159026;-0.031037041;-0.022327696;-0.050855942;-0.047090253;-0.048030131;-0.036336724;-0.707448119;-0.628059728;-0.628059728;-0.181027322;-0.47166633;-1.411428955;-1.06028888;-0.552971869;43.44009269;;4.23198;12.3562;15.97430721;0.949685006;1.193639552;;2.95813;1.04019;5.9396;1.3;1.3;1.3;1.3;6.25;BBB;3.3;4;6.1;10;1;2;-0.5;0;0;-2.5;0.5;0.5;1;0.5;2;2;0;1;2;0;0;-1.5;-2;0;90.22;;0;43;29;0.81;27029;136628;7007191.15;5.220178629;26.38730866;1353.316419;1.254830762;6.343002602;325.3112956;21957.2338;21539.95648
VNA GY Equity;Vonovia SE;DE000A1ML7J1;GERMANY;EUR;Real Estate;Real Estate;Europe;0.00034774;0.048161905;0.046102637;-0.067935676;0.050650072;0.274462009;0.283646946;0.334829546;0.290314587;0.175477491;0.162535284;-0.202896299;0.174466163;-0.050072739;-0.050725454;-0.0572254;-0.038534878;-0.025132562;-0.026179391;-0.032286285;-0.024993709;-0.039702057;-0.04118619;-0.049227279;-0.039638658;-0.734515393;-0.734515393;-0.734515393;-0.174182444;-3.369515014;-12.02411477;-4.739627966;-4.016040916;55.05637568;;3.15347;3.12991;48.04679776;;;;1.10172;4.23574;17.4082;3.6;10;10;2.9;6;AA;5.4;7.3;7.7;10;4;4;3;0;0;0.5;1.5;0.5;1;2.5;1;1.5;5;2;1.5;0;0;1;2;0.01;97.85;;0;93.4;96;4.56;508284;393615;1956654.33;29.64698603;22.95861842;114.1269518;80.00188875;61.95344225;307.969643;72704.1;6353.4
8750 JP Equity;Dai-ichi Life Holdings Inc;JP3476480003;JAPAN;JPY;Financials;Insurance;Japan;0.00034739;0.064028676;0.111228633;0.169601144;0.412310774;0.345482794;0.336141148;0.338829799;0.367604449;0.185331013;0.330898592;0.50054967;1.121615298;-0.051268386;-0.050199336;-0.051760472;-0.05163669;-0.034048366;-0.032387473;-0.032245261;-0.034585748;-0.046464704;-0.044980932;-0.046227316;-0.053457721;-0.510236873;-0.510236873;-0.395304831;-0.245329812;0.587954648;12.03648302;9.362804237;4.34505433;;41.38082584;4.72569;22.9862;3.77255909;;1.634859806;8.75656;0.945455;0.354871;3.75961;1.3;1.3;1.3;1.3;6.66;AA;6.1;5.5;6.5;10;10;10;1.5;0;0;0.5;1.5;0;1;3;1;3;0;1;1.5;0;0;0.5;3;0;99.91;;0;;;0;34156;65732;5487664.85;3.921850057;7.547460123;630.1030187;0.581850388;1.119750255;93.48284117;36932.52767;58702.37555
HEI US Equity;HEICO Corp;US4228061093;UNITED STATES;USD;Industrials;Aerospace/Defense;North America;0.00034722;0.23275229;0.241895317;0.173447099;0.405365502;0.34158445;0.29682759;0.33141786;0.232309173;0.681390181;0.814935422;0.523348679;1.744939714;-0.053258394;-0.051002076;-0.061905384;-0.035940391;-0.030382186;-0.026834089;-0.029104341;-0.020445118;-0.046500889;-0.042801733;-0.049714406;-0.032857437;-0.571909172;-0.571909172;-0.529112058;-0.144888884;6.71499787;15.15903588;8.798239835;13.32693396;41.81258164;5.72753307;0.0857318;1.70359;30.07899401;1.342685331;3.10655855;66.8076;9.3493;8.9236;51.1984;6.2;2.6;6.6;6.2;3.25;BB;2.4;3.7;4.4;10;10;10;1;0;0;0;1;0;0;1;0;0.5;0.5;0;0;0;-0.5;0;0;1.53;0;;0;;;1.53;25192.43;47352.36;14068861.31;2.984852791;5.61040852;1666.908669;6.761031095;12.70821347;3775.737743;35791.52109;3726.122487
6273 JP Equity;SMC Corp;JP3162600005;JAPAN;JPY;Industrials;Machinery-Diversified;Japan;0.0003459;0.086297251;0.065924817;-0.003264869;-0.20304894;0.337005268;0.321332996;0.310362929;0.332520382;0.256070926;0.205160433;-0.01051952;-0.610636074;-0.055170505;-0.051389728;-0.049608986;-0.059312357;-0.032390551;-0.030835088;-0.030319789;-0.034168209;-0.04653119;-0.043115718;-0.040974035;-0.048330193;-0.54362292;-0.398070971;-0.372897854;-0.340123722;7.823990087;8.702664218;8.678737054;15.33388808;46.20917412;39.72299093;1.57109;-1.13778;0.579193746;5.862952225;9.372267229;25.2837;2.16751;5.24077;55.6685;1.3;2.1;5.1;1.3;6.02;BBB;4.2;3.9;5.5;10;10;10;0.5;0;0;0;1;0;-0.5;1;-1;1;0;0;0;0;0;1;1;0;100;;0;;;0;50507;86041;2095805.51;9.84396226;16.76964296;408.4786335;10.56293933;17.9944535;438.3128368;21757.78323;4781.528931
